id,acct_id,acct_name,acct_number,acct_type,balance,acct_status,open_date,closed_date,margin_enabled,risk_tolerance,created_date
738,00739A000000U5DtWAOV,acct_319,1317893104,joint,1135786,open,2020-08-20T00:00:00Z,2309-03-16T00:00:00Z,no,medium,2022-12-15T00:00:00Z
739,00740A000000U5DtWAOV,acct_84,1083210346,individual,666421,open,2020-03-02T00:00:00Z,2139-12-31T00:00:00Z,yes,low,2022-04-02T00:00:00Z
740,00741A000000U5DtWAOV,acct_520,1519235952,trust,1538472,open,2021-01-14T00:00:00Z,2454-05-15T00:00:00Z,pending,medium,2023-07-24T00:00:00Z
741,00742A000000U5DtWAOV,acct_418,1417259769,joint,1334520,open,2020-11-01T00:00:00Z,2380-11-05T00:00:00Z,no,medium,2023-04-03T00:00:00Z
742,00743A000000U5DtWAOV,acct_614,1613676194,trust,1727352,open,2021-03-24T00:00:00Z,2522-06-18T00:00:00Z,pending,medium,2023-11-04T00:00:00Z
743,00744A000000U5DtWAOV,acct_530,1529719891,trust,1559440,open,2021-01-22T00:00:00Z,2461-12-05T00:00:00Z,pending,medium,2023-08-04T00:00:00Z
744,00745A000000U5DtWAOV,acct_965,1965151838,custodial,2430304,open,2021-12-06T00:00:00Z,2775-11-16T00:00:00Z,restricted,high,2024-11-23T00:00:00Z
745,00746A000000U5DtWAOV,acct_205,1204356007,joint,908712,open,2020-05-29T00:00:00Z,2227-05-06T00:00:00Z,no,low,2022-08-13T00:00:00Z
746,00747A000000U5DtWAOV,acct_378,1377331344,joint,1254663,open,2020-10-02T00:00:00Z,2352-01-22T00:00:00Z,no,medium,2023-02-18T00:00:00Z
747,00748A000000U5DtWAOV,acct_555,1554381512,trust,1608763,open,2021-02-09T00:00:00Z,2479-09-16T00:00:00Z,pending,medium,2023-08-31T00:00:00Z
748,00749A000000U5DtWAOV,acct_695,1694392783,trust,1888786,open,2021-05-22T00:00:00Z,2580-08-28T00:00:00Z,pending,medium,2024-01-31T00:00:00Z
749,00750A000000U5DtWAOV,acct_573,1572754897,trust,1645510,open,2021-02-22T00:00:00Z,2492-12-15T00:00:00Z,pending,medium,2023-09-20T00:00:00Z
0,001A000000U5DtWAOV,acct_12,1010920792,individual,521842,open,2020-01-09T00:00:00Z,2087-11-16T00:00:00Z,yes,low,2022-01-13T00:00:00Z
1,002A000000U5DtWAOV,acct_886,1885952041,custodial,2271904,open,2021-10-09T00:00:00Z,2718-10-10T00:00:00Z,restricted,high,2024-08-28T00:00:00Z
2,003A000000U5DtWAOV,acct_159,1158445841,individual,816892,open,2020-04-26T00:00:00Z,2194-03-29T00:00:00Z,yes,low,2022-06-23T00:00:00Z
3,004A000000U5DtWAOV,acct_722,1721820095,trust,1943640,open,2021-06-11T00:00:00Z,2600-06-07T00:00:00Z,pending,medium,2024-03-01T00:00:00Z
4,005A000000U5DtWAOV,acct_348,1347539808,joint,1195080,open,2020-09-11T00:00:00Z,2330-07-31T00:00:00Z,no,medium,2023-01-17T00:00:00Z
5,006A000000U5DtWAOV,acct_148,1147541556,individual,795083,open,2020-04-18T00:00:00Z,2186-05-18T00:00:00Z,yes,low,2022-06-12T00:00:00Z
6,007A000000U5DtWAOV,acct_205,1204371854,joint,908744,open,2020-05-29T00:00:00Z,2227-05-10T00:00:00Z,no,low,2022-08-13T00:00:00Z
7,008A000000U5DtWAOV,acct_933,1932901533,custodial,2365803,open,2021-11-12T00:00:00Z,2752-08-15T00:00:00Z,restricted,high,2024-10-19T00:00:00Z
8,009A000000U5DtWAOV,acct_918,1918265026,custodial,2336530,open,2021-11-01T00:00:00Z,2742-01-26T00:00:00Z,restricted,high,2024-10-03T00:00:00Z
9,0010A000000U5DtWAOV,acct_451,1450345963,joint,1400692,open,2020-11-25T00:00:00Z,2404-09-13T00:00:00Z,no,medium,2023-05-09T00:00:00Z
10,0011A000000U5DtWAOV,acct_759,1758794618,trust,2017589,open,2021-07-08T00:00:00Z,2627-02-03T00:00:00Z,pending,high,2024-04-11T00:00:00Z
11,0012A000000U5DtWAOV,acct_299,1298070080,joint,1096140,open,2020-08-06T00:00:00Z,2294-11-28T00:00:00Z,no,medium,2022-11-23T00:00:00Z
12,0013A000000U5DtWAOV,acct_715,1715201010,trust,1930402,open,2021-06-06T00:00:00Z,2595-08-29T00:00:00Z,pending,medium,2024-02-23T00:00:00Z
13,0014A000000U5DtWAOV,acct_931,1931233397,custodial,2362467,open,2021-11-11T00:00:00Z,2751-06-03T00:00:00Z,restricted,high,2024-10-17T00:00:00Z
14,0015A000000U5DtWAOV,acct_184,1182753227,joint,865506,open,2020-05-13T00:00:00Z,2211-10-08T00:00:00Z,no,low,2022-07-20T00:00:00Z
15,0016A000000U5DtWAOV,acct_362,1361768124,joint,1223536,open,2020-09-21T00:00:00Z,2340-11-02T00:00:00Z,no,medium,2023-02-01T00:00:00Z
16,0017A000000U5DtWAOV,acct_632,1631523140,trust,1763046,open,2021-04-06T00:00:00Z,2535-05-01T00:00:00Z,pending,medium,2023-11-24T00:00:00Z
17,0018A000000U5DtWAOV,acct_253,1252477756,joint,1004956,open,2020-07-03T00:00:00Z,2262-01-14T00:00:00Z,no,medium,2022-10-04T00:00:00Z
18,0019A000000U5DtWAOV,acct_468,1467905950,joint,1435812,open,2020-12-08T00:00:00Z,2417-05-12T00:00:00Z,no,medium,2023-05-28T00:00:00Z
19,0020A000000U5DtWAOV,acct_876,1875595213,custodial,2251190,open,2021-10-01T00:00:00Z,2711-04-22T00:00:00Z,restricted,high,2024-08-17T00:00:00Z
20,0021A000000U5DtWAOV,acct_828,1827846953,trust,2155694,open,2021-08-27T00:00:00Z,2676-11-16T00:00:00Z,pending,high,2024-06-25T00:00:00Z
21,0022A000000U5DtWAOV,acct_380,1379362492,joint,1258725,open,2020-10-04T00:00:00Z,2353-07-10T00:00:00Z,no,medium,2023-02-20T00:00:00Z
22,0023A000000U5DtWAOV,acct_620,1619717087,trust,1739434,open,2021-03-28T00:00:00Z,2526-10-26T00:00:00Z,pending,medium,2023-11-11T00:00:00Z
23,0024A000000U5DtWAOV,acct_8,1007405420,individual,514811,open,2020-01-06T00:00:00Z,2085-05-04T00:00:00Z,yes,low,2022-01-09T00:00:00Z
24,0025A000000U5DtWAOV,acct_871,1871277943,custodial,2242556,open,2021-09-28T00:00:00Z,2708-03-11T00:00:00Z,restricted,high,2024-08-12T00:00:00Z
25,0026A000000U5DtWAOV,acct_925,1925075110,custodial,2350150,open,2021-11-06T00:00:00Z,2746-12-24T00:00:00Z,restricted,high,2024-10-10T00:00:00Z
26,0027A000000U5DtWAOV,acct_343,1342574999,joint,1185150,open,2020-09-07T00:00:00Z,2326-12-31T00:00:00Z,no,medium,2023-01-11T00:00:00Z
27,0028A000000U5DtWAOV,acct_196,1195106037,joint,890212,open,2020-05-22T00:00:00Z,2220-09-03T00:00:00Z,no,low,2022-08-03T00:00:00Z
28,0029A000000U5DtWAOV,acct_796,1795748644,trust,2091497,open,2021-08-04T00:00:00Z,2653-09-26T00:00:00Z,pending,high,2024-05-21T00:00:00Z
29,0030A000000U5DtWAOV,acct_627,1627040047,trust,1754080,open,2021-04-03T00:00:00Z,2532-02-05T00:00:00Z,pending,medium,2023-11-19T00:00:00Z
30,0031A000000U5DtWAOV,acct_3,1002018917,individual,504038,open,2020-01-02T00:00:00Z,2081-06-16T00:00:00Z,yes,low,2022-01-03T00:00:00Z
31,0032A000000U5DtWAOV,acct_530,1529504034,trust,1559008,open,2021-01-22T00:00:00Z,2461-10-09T00:00:00Z,pending,medium,2023-08-04T00:00:00Z
32,0033A000000U5DtWAOV,acct_802,1802274447,trust,2104549,open,2021-08-09T00:00:00Z,2658-06-10T00:00:00Z,pending,high,2024-05-28T00:00:00Z
33,0034A000000U5DtWAOV,acct_821,1821133225,trust,2142266,open,2021-08-22T00:00:00Z,2672-01-14T00:00:00Z,pending,high,2024-06-18T00:00:00Z
34,0035A000000U5DtWAOV,acct_547,1546545068,trust,1593090,open,2021-02-03T00:00:00Z,2474-01-22T00:00:00Z,pending,medium,2023-08-22T00:00:00Z
35,0036A000000U5DtWAOV,acct_673,1672315008,trust,1844630,open,2021-05-06T00:00:00Z,2564-09-27T00:00:00Z,pending,medium,2024-01-07T00:00:00Z
36,0037A000000U5DtWAOV,acct_973,1972509359,custodial,2445019,open,2021-12-11T00:00:00Z,2781-03-07T00:00:00Z,restricted,high,2024-12-01T00:00:00Z
37,0038A000000U5DtWAOV,acct_850,1850059843,custodial,2200120,open,2021-09-13T00:00:00Z,2692-11-22T00:00:00Z,restricted,high,2024-07-20T00:00:00Z
38,0039A000000U5DtWAOV,acct_11,1009720929,individual,519442,open,2020-01-08T00:00:00Z,2087-01-04T00:00:00Z,yes,low,2022-01-12T00:00:00Z
39,0040A000000U5DtWAOV,acct_878,1877890200,custodial,2255780,open,2021-10-03T00:00:00Z,2712-12-17T00:00:00Z,restricted,high,2024-08-19T00:00:00Z
40,0041A000000U5DtWAOV,acct_790,1789303869,trust,2078608,open,2021-07-30T00:00:00Z,2649-02-01T00:00:00Z,pending,high,2024-05-14T00:00:00Z
41,0042A000000U5DtWAOV,acct_564,1564017590,trust,1628035,open,2021-02-16T00:00:00Z,2486-08-28T00:00:00Z,pending,medium,2023-09-11T00:00:00Z
42,0043A000000U5DtWAOV,acct_94,1093245839,individual,686492,open,2020-03-09T00:00:00Z,2147-03-26T00:00:00Z,yes,low,2022-04-13T00:00:00Z
43,0044A000000U5DtWAOV,acct_333,1332795458,joint,1165591,open,2020-08-31T00:00:00Z,2319-12-13T00:00:00Z,no,medium,2022-12-31T00:00:00Z
44,0045A000000U5DtWAOV,acct_402,1401210992,joint,1302422,open,2020-10-20T00:00:00Z,2369-04-11T00:00:00Z,no,medium,2023-03-16T00:00:00Z
45,0046A000000U5DtWAOV,acct_992,1992367280,custodial,2484735,open,2021-12-25T00:00:00Z,2795-07-01T00:00:00Z,restricted,high,2024-12-23T00:00:00Z
46,0047A000000U5DtWAOV,acct_296,1295775508,joint,1091551,open,2020-08-04T00:00:00Z,2293-04-03T00:00:00Z,no,medium,2022-11-21T00:00:00Z
47,0048A000000U5DtWAOV,acct_229,1228097703,joint,956195,open,2020-06-16T00:00:00Z,2244-06-17T00:00:00Z,no,low,2022-09-08T00:00:00Z
48,0049A000000U5DtWAOV,acct_750,1750081586,trust,2000163,open,2021-07-02T00:00:00Z,2620-10-23T00:00:00Z,pending,high,2024-04-01T00:00:00Z
49,0050A000000U5DtWAOV,acct_174,1173459014,joint,846918,open,2020-05-07T00:00:00Z,2205-01-25T00:00:00Z,no,low,2022-07-10T00:00:00Z
50,0051A000000U5DtWAOV,acct_485,1484793801,joint,1469588,open,2020-12-20T00:00:00Z,2429-07-15T00:00:00Z,no,medium,2023-06-16T00:00:00Z
51,0052A000000U5DtWAOV,acct_908,1908120561,custodial,2316241,open,2021-10-25T00:00:00Z,2734-10-04T00:00:00Z,restricted,high,2024-09-21T00:00:00Z
52,0053A000000U5DtWAOV,acct_25,1024509465,individual,549019,open,2020-01-19T00:00:00Z,2097-09-02T00:00:00Z,yes,low,2022-01-28T00:00:00Z
53,0054A000000U5DtWAOV,acct_558,1557617436,trust,1615235,open,2021-02-11T00:00:00Z,2482-01-15T00:00:00Z,pending,medium,2023-09-04T00:00:00Z
54,0055A000000U5DtWAOV,acct_22,1021383295,individual,542767,open,2020-01-17T00:00:00Z,2095-06-02T00:00:00Z,yes,low,2022-01-24T00:00:00Z
55,0056A000000U5DtWAOV,acct_768,1767929041,trust,2035858,open,2021-07-15T00:00:00Z,2633-09-05T00:00:00Z,pending,high,2024-04-21T00:00:00Z
56,0057A000000U5DtWAOV,acct_171,1170649442,joint,841299,open,2020-05-05T00:00:00Z,2203-01-16T00:00:00Z,no,low,2022-07-07T00:00:00Z
57,0058A000000U5DtWAOV,acct_328,1327065335,joint,1154131,open,2020-08-27T00:00:00Z,2315-10-26T00:00:00Z,no,medium,2022-12-25T00:00:00Z
58,0059A000000U5DtWAOV,acct_299,1298356051,joint,1096712,open,2020-08-06T00:00:00Z,2295-02-12T00:00:00Z,no,medium,2022-11-24T00:00:00Z
59,0060A000000U5DtWAOV,acct_522,1522012835,trust,1544026,open,2021-01-16T00:00:00Z,2456-05-15T00:00:00Z,pending,medium,2023-07-27T00:00:00Z
60,0061A000000U5DtWAOV,acct_922,1921742959,custodial,2343486,open,2021-11-04T00:00:00Z,2744-07-30T00:00:00Z,restricted,high,2024-10-06T00:00:00Z
61,0062A000000U5DtWAOV,acct_700,1700135996,trust,1900272,open,2021-05-26T00:00:00Z,2584-10-18T00:00:00Z,pending,medium,2024-02-07T00:00:00Z
62,0063A000000U5DtWAOV,acct_117,1116435498,individual,732871,open,2020-03-26T00:00:00Z,2163-12-14T00:00:00Z,yes,low,2022-05-08T00:00:00Z
63,0064A000000U5DtWAOV,acct_72,1070632550,individual,641265,open,2020-02-22T00:00:00Z,2130-12-05T00:00:00Z,yes,low,2022-03-19T00:00:00Z
64,0065A000000U5DtWAOV,acct_372,1371865316,joint,1243731,open,2020-09-28T00:00:00Z,2348-02-13T00:00:00Z,no,medium,2023-02-12T00:00:00Z
65,0066A000000U5DtWAOV,acct_954,1953638545,custodial,2407277,open,2021-11-27T00:00:00Z,2767-07-29T00:00:00Z,restricted,high,2024-11-10T00:00:00Z
66,0067A000000U5DtWAOV,acct_138,1137592478,individual,775185,open,2020-04-10T00:00:00Z,2179-03-16T00:00:00Z,yes,low,2022-06-01T00:00:00Z
67,0068A000000U5DtWAOV,acct_639,1638910581,trust,1777821,open,2021-04-11T00:00:00Z,2540-08-27T00:00:00Z,pending,medium,2023-12-02T00:00:00Z
68,0069A000000U5DtWAOV,acct_992,1991723133,custodial,2483446,open,2021-12-25T00:00:00Z,2795-01-12T00:00:00Z,restricted,high,2024-12-22T00:00:00Z
69,0070A000000U5DtWAOV,acct_833,1832513263,trust,2165027,open,2021-08-31T00:00:00Z,2680-03-29T00:00:00Z,pending,high,2024-07-01T00:00:00Z
70,0071A000000U5DtWAOV,acct_822,1821395630,trust,2142791,open,2021-08-23T00:00:00Z,2672-03-24T00:00:00Z,pending,high,2024-06-18T00:00:00Z
71,0072A000000U5DtWAOV,acct_19,1018509981,individual,537020,open,2020-01-15T00:00:00Z,2093-05-06T00:00:00Z,yes,low,2022-01-21T00:00:00Z
72,0073A000000U5DtWAOV,acct_88,1086709261,individual,673419,open,2020-03-04T00:00:00Z,2142-07-09T00:00:00Z,yes,low,2022-04-06T00:00:00Z
73,0074A000000U5DtWAOV,acct_974,1974071974,custodial,2448144,open,2021-12-12T00:00:00Z,2782-04-22T00:00:00Z,restricted,high,2024-12-03T00:00:00Z
74,0075A000000U5DtWAOV,acct_621,1620441670,trust,1740883,open,2021-03-29T00:00:00Z,2527-05-04T00:00:00Z,pending,medium,2023-11-11T00:00:00Z
75,0076A000000U5DtWAOV,acct_140,1138720615,individual,777441,open,2020-04-11T00:00:00Z,2180-01-08T00:00:00Z,yes,low,2022-06-02T00:00:00Z
76,0077A000000U5DtWAOV,acct_102,1101288336,individual,702577,open,2020-03-15T00:00:00Z,2153-01-11T00:00:00Z,yes,low,2022-04-22T00:00:00Z
77,0078A000000U5DtWAOV,acct_70,1068665011,individual,637330,open,2020-02-20T00:00:00Z,2129-07-05T00:00:00Z,yes,low,2022-03-17T00:00:00Z
78,0079A000000U5DtWAOV,acct_450,1449391160,joint,1398782,open,2020-11-24T00:00:00Z,2404-01-05T00:00:00Z,no,medium,2023-05-08T00:00:00Z
79,0080A000000U5DtWAOV,acct_684,1683504598,trust,1867009,open,2021-05-14T00:00:00Z,2572-10-21T00:00:00Z,pending,medium,2024-01-19T00:00:00Z
80,0081A000000U5DtWAOV,acct_771,1770827026,trust,2041654,open,2021-07-17T00:00:00Z,2635-10-08T00:00:00Z,pending,high,2024-04-24T00:00:00Z
81,0082A000000U5DtWAOV,acct_501,1500844935,trust,1501690,open,2021-01-01T00:00:00Z,2441-02-09T00:00:00Z,pending,medium,2023-07-03T00:00:00Z
82,0083A000000U5DtWAOV,acct_685,1685065482,trust,1870131,open,2021-05-15T00:00:00Z,2573-12-06T00:00:00Z,pending,medium,2024-01-21T00:00:00Z
83,0084A000000U5DtWAOV,acct_599,1599007394,trust,1698015,open,2021-03-13T00:00:00Z,2511-11-20T00:00:00Z,pending,medium,2023-10-19T00:00:00Z
84,0085A000000U5DtWAOV,acct_966,1966185806,custodial,2432372,open,2021-12-06T00:00:00Z,2776-08-14T00:00:00Z,restricted,high,2024-11-24T00:00:00Z
85,0086A000000U5DtWAOV,acct_588,1587569386,trust,1675139,open,2021-03-05T00:00:00Z,2503-08-22T00:00:00Z,pending,medium,2023-10-06T00:00:00Z
86,0087A000000U5DtWAOV,acct_193,1191875237,joint,883750,open,2020-05-20T00:00:00Z,2218-05-06T00:00:00Z,no,low,2022-07-30T00:00:00Z
87,0088A000000U5DtWAOV,acct_26,1024823770,individual,549648,open,2020-01-19T00:00:00Z,2097-11-24T00:00:00Z,yes,low,2022-01-28T00:00:00Z
88,0089A000000U5DtWAOV,acct_283,1281807683,joint,1063615,open,2020-07-25T00:00:00Z,2283-03-09T00:00:00Z,no,medium,2022-11-06T00:00:00Z
89,0090A000000U5DtWAOV,acct_576,1575694786,trust,1651390,open,2021-02-24T00:00:00Z,2495-01-28T00:00:00Z,pending,medium,2023-09-23T00:00:00Z
90,0091A000000U5DtWAOV,acct_460,1459510617,joint,1419021,open,2020-12-01T00:00:00Z,2411-04-23T00:00:00Z,no,medium,2023-05-19T00:00:00Z
91,0092A000000U5DtWAOV,acct_673,1672970010,trust,1845940,open,2021-05-06T00:00:00Z,2565-03-18T00:00:00Z,pending,medium,2024-01-08T00:00:00Z
92,0093A000000U5DtWAOV,acct_654,1653424636,trust,1806849,open,2021-04-22T00:00:00Z,2551-02-13T00:00:00Z,pending,medium,2023-12-17T00:00:00Z
93,0094A000000U5DtWAOV,acct_148,1146731692,individual,793463,open,2020-04-17T00:00:00Z,2185-10-17T00:00:00Z,yes,low,2022-06-11T00:00:00Z
94,0095A000000U5DtWAOV,acct_727,1726230798,trust,1952462,open,2021-06-14T00:00:00Z,2603-08-13T00:00:00Z,pending,medium,2024-03-06T00:00:00Z
95,0096A000000U5DtWAOV,acct_372,1370885627,joint,1241771,open,2020-09-28T00:00:00Z,2347-05-31T00:00:00Z,no,medium,2023-02-11T00:00:00Z
96,0097A000000U5DtWAOV,acct_263,1262157008,joint,1024314,open,2020-07-10T00:00:00Z,2269-01-06T00:00:00Z,no,medium,2022-10-15T00:00:00Z
97,0098A000000U5DtWAOV,acct_674,1673911435,trust,1847823,open,2021-05-07T00:00:00Z,2565-11-21T00:00:00Z,pending,medium,2024-01-09T00:00:00Z
98,0099A000000U5DtWAOV,acct_328,1327264099,joint,1154528,open,2020-08-27T00:00:00Z,2315-12-17T00:00:00Z,no,medium,2022-12-25T00:00:00Z
99,00100A000000U5DtWAOV,acct_589,1588182600,trust,1676365,open,2021-03-05T00:00:00Z,2504-01-30T00:00:00Z,pending,medium,2023-10-07T00:00:00Z
100,00101A000000U5DtWAOV,acct_504,1503153320,trust,1506307,open,2021-01-02T00:00:00Z,2442-10-10T00:00:00Z,pending,medium,2023-07-06T00:00:00Z
101,00102A000000U5DtWAOV,acct_242,1240864275,joint,981729,open,2020-06-25T00:00:00Z,2253-08-31T00:00:00Z,no,low,2022-09-22T00:00:00Z
102,00103A000000U5DtWAOV,acct_720,1719288380,trust,1938577,open,2021-06-09T00:00:00Z,2598-08-10T00:00:00Z,pending,medium,2024-02-28T00:00:00Z
103,00104A000000U5DtWAOV,acct_309,1308557563,joint,1117115,open,2020-08-13T00:00:00Z,2302-06-22T00:00:00Z,no,medium,2022-12-05T00:00:00Z
104,00105A000000U5DtWAOV,acct_143,1141829409,individual,783659,open,2020-04-14T00:00:00Z,2182-04-05T00:00:00Z,yes,low,2022-06-05T00:00:00Z
105,00106A000000U5DtWAOV,acct_864,1863962825,custodial,2227926,open,2021-09-23T00:00:00Z,2702-12-02T00:00:00Z,restricted,high,2024-08-04T00:00:00Z
106,00107A000000U5DtWAOV,acct_852,1852166285,custodial,2204333,open,2021-09-14T00:00:00Z,2694-05-31T00:00:00Z,restricted,high,2024-07-22T00:00:00Z
107,00108A000000U5DtWAOV,acct_100,1099481905,individual,698964,open,2020-03-14T00:00:00Z,2151-09-23T00:00:00Z,yes,low,2022-04-20T00:00:00Z
108,00109A000000U5DtWAOV,acct_810,1809962340,trust,2119925,open,2021-08-14T00:00:00Z,2663-12-26T00:00:00Z,pending,high,2024-06-06T00:00:00Z
109,00110A000000U5DtWAOV,acct_254,1253253198,joint,1006506,open,2020-07-04T00:00:00Z,2262-08-06T00:00:00Z,no,medium,2022-10-05T00:00:00Z
110,00111A000000U5DtWAOV,acct_450,1449465627,joint,1398931,open,2020-11-24T00:00:00Z,2404-01-25T00:00:00Z,no,medium,2023-05-08T00:00:00Z
111,00112A000000U5DtWAOV,acct_819,1818798132,trust,2137596,open,2021-08-21T00:00:00Z,2670-05-09T00:00:00Z,pending,high,2024-06-16T00:00:00Z
112,00113A000000U5DtWAOV,acct_166,1165184576,individual,830369,open,2020-05-01T00:00:00Z,2199-02-06T00:00:00Z,yes,low,2022-07-01T00:00:00Z
113,00114A000000U5DtWAOV,acct_202,1201454935,joint,902910,open,2020-05-27T00:00:00Z,2225-04-02T00:00:00Z,no,low,2022-08-10T00:00:00Z
114,00115A000000U5DtWAOV,acct_141,1139699269,individual,779399,open,2020-04-12T00:00:00Z,2180-09-21T00:00:00Z,yes,low,2022-06-03T00:00:00Z
115,00116A000000U5DtWAOV,acct_350,1349140058,joint,1198280,open,2020-09-12T00:00:00Z,2331-09-25T00:00:00Z,no,medium,2023-01-18T00:00:00Z
116,00117A000000U5DtWAOV,acct_905,1904523758,custodial,2309048,open,2021-10-22T00:00:00Z,2732-02-29T00:00:00Z,restricted,high,2024-09-17T00:00:00Z
117,00118A000000U5DtWAOV,acct_60,1059141863,individual,618284,open,2020-02-13T00:00:00Z,2122-08-23T00:00:00Z,yes,low,2022-03-07T00:00:00Z
118,00119A000000U5DtWAOV,acct_833,1832686779,trust,2165374,open,2021-08-31T00:00:00Z,2680-05-14T00:00:00Z,pending,high,2024-07-01T00:00:00Z
119,00120A000000U5DtWAOV,acct_554,1553806390,trust,1607613,open,2021-02-08T00:00:00Z,2479-04-18T00:00:00Z,pending,medium,2023-08-30T00:00:00Z
120,00121A000000U5DtWAOV,acct_720,1719936362,trust,1939873,open,2021-06-10T00:00:00Z,2599-01-27T00:00:00Z,pending,medium,2024-02-28T00:00:00Z
121,00122A000000U5DtWAOV,acct_305,1303994814,joint,1107990,open,2020-08-10T00:00:00Z,2299-03-08T00:00:00Z,no,medium,2022-11-30T00:00:00Z
122,00123A000000U5DtWAOV,acct_642,1641978918,trust,1783958,open,2021-04-14T00:00:00Z,2542-11-13T00:00:00Z,pending,medium,2023-12-05T00:00:00Z
123,00124A000000U5DtWAOV,acct_319,1317968692,joint,1135937,open,2020-08-20T00:00:00Z,2309-04-05T00:00:00Z,no,medium,2022-12-15T00:00:00Z
124,00125A000000U5DtWAOV,acct_170,1169314685,joint,838629,open,2020-05-04T00:00:00Z,2202-01-29T00:00:00Z,no,low,2022-07-05T00:00:00Z
125,00126A000000U5DtWAOV,acct_734,1734182399,trust,1968365,open,2021-06-20T00:00:00Z,2609-05-07T00:00:00Z,pending,medium,2024-03-15T00:00:00Z
126,00127A000000U5DtWAOV,acct_837,1836360348,custodial,2172721,open,2021-09-03T00:00:00Z,2683-01-06T00:00:00Z,restricted,high,2024-07-05T00:00:00Z
127,00128A000000U5DtWAOV,acct_96,1095064845,individual,690130,open,2020-03-10T00:00:00Z,2148-07-17T00:00:00Z,yes,low,2022-04-15T00:00:00Z
128,00129A000000U5DtWAOV,acct_748,1747875711,trust,1995751,open,2021-06-30T00:00:00Z,2619-03-22T00:00:00Z,pending,medium,2024-03-30T00:00:00Z
129,00130A000000U5DtWAOV,acct_332,1330990433,joint,1161981,open,2020-08-30T00:00:00Z,2318-08-25T00:00:00Z,no,medium,2022-12-29T00:00:00Z
130,00131A000000U5DtWAOV,acct_336,1335647261,joint,1171295,open,2020-09-02T00:00:00Z,2322-01-02T00:00:00Z,no,medium,2023-01-04T00:00:00Z
131,00132A000000U5DtWAOV,acct_577,1576946824,trust,1653894,open,2021-02-25T00:00:00Z,2495-12-24T00:00:00Z,pending,medium,2023-09-25T00:00:00Z
132,00133A000000U5DtWAOV,acct_552,1551888812,trust,1603778,open,2021-02-07T00:00:00Z,2477-11-29T00:00:00Z,pending,medium,2023-08-28T00:00:00Z
133,00134A000000U5DtWAOV,acct_595,1594730301,trust,1689461,open,2021-03-10T00:00:00Z,2508-10-20T00:00:00Z,pending,medium,2023-10-14T00:00:00Z
134,00135A000000U5DtWAOV,acct_260,1258875728,joint,1017751,open,2020-07-08T00:00:00Z,2266-08-26T00:00:00Z,no,medium,2022-10-11T00:00:00Z
135,00136A000000U5DtWAOV,acct_432,1431068089,joint,1362136,open,2020-11-11T00:00:00Z,2390-10-20T00:00:00Z,no,medium,2023-04-18T00:00:00Z
136,00137A000000U5DtWAOV,acct_952,1952276832,custodial,2404554,open,2021-11-26T00:00:00Z,2766-08-05T00:00:00Z,restricted,high,2024-11-09T00:00:00Z
137,00138A000000U5DtWAOV,acct_220,1219376291,joint,938753,open,2020-06-09T00:00:00Z,2238-03-04T00:00:00Z,no,low,2022-08-29T00:00:00Z
138,00139A000000U5DtWAOV,acct_918,1918299715,custodial,2336599,open,2021-11-01T00:00:00Z,2742-02-04T00:00:00Z,restricted,high,2024-10-03T00:00:00Z
139,00140A000000U5DtWAOV,acct_630,1629152919,trust,1758306,open,2021-04-04T00:00:00Z,2533-08-15T00:00:00Z,pending,medium,2023-11-21T00:00:00Z
140,00141A000000U5DtWAOV,acct_13,1011638632,individual,523277,open,2020-01-09T00:00:00Z,2088-05-23T00:00:00Z,yes,low,2022-01-14T00:00:00Z
141,00142A000000U5DtWAOV,acct_904,1903762005,custodial,2307524,open,2021-10-22T00:00:00Z,2731-08-13T00:00:00Z,restricted,high,2024-09-17T00:00:00Z
142,00143A000000U5DtWAOV,acct_379,1378137223,joint,1256274,open,2020-10-03T00:00:00Z,2352-08-21T00:00:00Z,no,medium,2023-02-19T00:00:00Z
143,00144A000000U5DtWAOV,acct_560,1559649819,trust,1619300,open,2021-02-13T00:00:00Z,2483-07-05T00:00:00Z,pending,medium,2023-09-06T00:00:00Z
144,00145A000000U5DtWAOV,acct_413,1412114526,joint,1324229,open,2020-10-28T00:00:00Z,2377-02-19T00:00:00Z,no,medium,2023-03-28T00:00:00Z
145,00146A000000U5DtWAOV,acct_174,1173014472,joint,846029,open,2020-05-06T00:00:00Z,2204-09-29T00:00:00Z,no,low,2022-07-09T00:00:00Z
146,00147A000000U5DtWAOV,acct_879,1879092072,custodial,2258184,open,2021-10-04T00:00:00Z,2713-10-29T00:00:00Z,restricted,high,2024-08-21T00:00:00Z
147,00148A000000U5DtWAOV,acct_797,1796669362,trust,2093339,open,2021-08-05T00:00:00Z,2654-05-26T00:00:00Z,pending,high,2024-05-22T00:00:00Z
148,00149A000000U5DtWAOV,acct_694,1693861842,trust,1887724,open,2021-05-22T00:00:00Z,2580-04-10T00:00:00Z,pending,medium,2024-01-31T00:00:00Z
149,00150A000000U5DtWAOV,acct_154,1152902212,individual,805804,open,2020-04-22T00:00:00Z,2190-03-30T00:00:00Z,yes,low,2022-06-17T00:00:00Z
150,00151A000000U5DtWAOV,acct_937,1936639283,custodial,2373279,open,2021-11-15T00:00:00Z,2755-04-27T00:00:00Z,restricted,high,2024-10-23T00:00:00Z
